FID	IID	Some pheno 101	Some pheno 102	Some pheno 103	Some pheno 104	Some pheno 105	Some pheno 106	Some pheno 107	Some pheno 108	Some pheno 109	Some pheno 110
FID 1327	IID 6327	-0.16299930175157185	-0.3487730595722649	0.5189642691566136	5.708080914189305	0.9528382731768805	0.06575119811738928	-6.952062652166786	-3.0390533430853135	2.5406145073830544	1.1312847410396683
FID 1328	IID 6328	3.070974720098312	3.146160586656258	-1.7857763456559188	6.231178542378467	5.286287006943011	1.9093079198298464	1.444076406583727	-3.5882271134274135	0.17618172579943714	2.8221526155989713
FID 1329	IID 6329	-4.581572585607283	3.0829700966025055	-7.277530454866294	0.6972821461666072	1.5151269622243313	1.9765862936272474	-7.88997912565077	5.003342733790026	3.7316639999109396	-3.045348560191368
FID 1330	IID 6330	-0.6621614947685535	0.8767805049342767	-6.087432482968517	16.400795058361744	-6.331232553063134	11.936448496363061	-5.2286153469483745	2.9505201660488325	1.0465798055443107	-0.48383723446621807
FID 1331	IID 6331	4.373444729990529	1.8971479218340985	0.8372453716438952	6.676084254957317	-6.1197828432983625	1.1828145612206118	2.970928221092083	5.893442214767527	2.942972524078953	4.397015411391778
FID 1332	IID 6332	-3.9006339455340284	-5.166525035726685	1.64335964009449	-3.9680637674674606	-9.680895599126632	-1.0601264434912707	1.1126846360086091	2.420678660683112	4.815985881248683	-4.360158865398122
FID 1333	IID 6333	-0.9323003391805346	-3.784083656219054	1.9045438066167226	-4.87952899265662	1.643317577603565	-0.9957541105879568	-1.1594214214483307	-0.4531239593123539	2.323194306772237	1.5419547779052447
FID 1334	IID 6334	1.7770110173491127	3.5183064801047026	7.670285265115417	-0.4833038974695333	3.94570073726383	-6.975524467287066	3.1128969718613395	-5.467990155000724	-2.145943209250607	9.154236558524232
FID 1335	IID 6335	6.447391062497076	-8.196741013441805	-8.433400729440011	6.736201152888434	4.328068539097245	3.610044715892003	-6.0680232370372424	2.0613120084660714	5.753873467594057	1.0015108453948145
FID 1336	IID 6336	-6.567952759516585	5.144894209371062	0.9857381707118662	6.267997315291611	0.13936653078178596	-0.16924530068044996	1.8539808942483642	1.8560389764544163	-6.927641826829211	6.290714212026819
FID 1337	IID 6337	-2.0844035177337052	-3.2603439455125818	-6.87134374169933	8.047933775139185	3.169916020298249	-0.21734178835584772	-4.776536296229734	-4.118936507744868	-1.715315672891811	-1.4382091406251414
FID 1338	IID 6338	-1.7052794399940179	2.4112614528367677	0.401945647730346	-0.31784802995520034	-1.25511771161651	-5.20847425273282	2.839362601115525	-2.768445558590062	-1.9857746966590484	4.132178870747909
FID 1339	IID 6339	-4.718921603217629	2.71035371661021	2.2394046814087614	7.161387220360937	0.21999568243357626	3.7512494307326834	-4.0240312329280465	6.052454778173591	1.1429178751652587	0.8529017808481493
FID 1340	IID 6340	-2.931006676790734	-3.414293605962075	-10.606754866635965	3.9214455233191297	-1.7788099382687905	3.6886353641668266	-5.2568638169256605	8.577189877638865	1.2508550562198342	-4.349440734204153
FID 1341	IID 6341	2.9101626196190065	-3.278767662504425	-13.674799213928683	-1.0911753162208504	-0.14008556647769255	-9.080447347054964	3.9398886348703934	3.6631889900724786	-2.746354439206762	0.45442236171001305
FID 1342	IID 6342	-0.9408583371258703	3.8516548175219314	0.544635505937974	5.381272203483621	3.2810598317225113	3.0349137775624744	-5.764752891553512	-3.898162786508844	0.7933034739420128	3.8396310476572872
FID 1343	IID 6343	-1.6054979841648898	9.721652205233648	7.473319405323116	3.86473519893005	-3.47406213339861	5.267776655009192	0.06332575945524921	2.621142507447817	9.183870407737595	2.6203463903997766
FID 1344	IID 6344	-2.11393046383778	3.159516013499282	4.1696806451979604	1.855790004559965	0.250254641363843	-1.6347273304189154	-1.73743986271674	-2.866083600212078	1.2725036573898767	2.0676436184578435
FID 1345	IID 6345	-4.44104231462112	-3.0373856122767253	-4.246504602354391	-3.618770877795544	-6.45090919713818	-5.273770198862904	9.023252860757106	3.303321904592294	-2.1797724133737066	-0.5909380212937563
FID 1346	IID 6346	3.5770434132654136	2.2383084218615026	4.047100444271668	-1.3939707880833185	-6.452618526264171	6.102158679658265	-4.276769756182367	-6.506258719922178	2.5893435510661607	1.7291835430041056
FID 1347	IID 6347	-8.4583208729236	-0.8591819778295353	-5.271804927506258	10.677200440537508	10.842782534896212	4.025110443614133	-6.25103525856889	1.3825041564377776	-3.9124360479085754	4.957474465607311
FID 1348	IID 6348	-2.8636586054091624	-1.7500865981876523	-0.7629612179661955	-2.260446053671134	1.5654390816890276	-3.240931388388661	1.4909308847245648	-2.888931889131775	-1.9432346232730597	2.0961299930987716
FID 1349	IID 6349	-3.865654120018288	1.8427947034807206	-2.791411920054434	1.4516263689864086	7.5562858929368	2.6258234907272024	-4.410899205952976	0.32382113210205965	-1.792057038450244	0.8445254161046438
FID 1350	IID 6350	-3.5688869401376095	3.741238304446279	-6.544862742498274	2.9283235113380623	4.496013026955759	3.0946897629624397	-5.269858927386903	0.8420973830521181	5.048569600471195	-2.422683561782489
FID 1351	IID 6351	-3.142841657005105	2.4024838976198755	2.3902791792498137	7.9195415838644925	3.7482089683596036	2.8187703473263017	-5.796266264164252	2.9317533906031734	-3.811990548149303	5.762343548590766
FID 1352	IID 6352	-9.30699310954454	3.5030980437007	0.43509699126561796	-5.291563985658111	-10.618264377489549	0.982486747458975	4.344494392519214	2.199784559108707	1.8065287145471123	-8.007522826322944
FID 1353	IID 6353	-1.594606287498057	-4.967435386717093	-8.615327805054939	-0.7477659464184014	-1.5981724208343222	2.788413009845323	-5.409122944784963	-3.0980875476617076	1.0839317183119501	-0.33264601707518016
FID 1354	IID 6354	-4.925124281130298	6.374328146631823	0.2380180891715592	10.613110848828082	-10.377039360775193	9.146135056811467	-0.8511081657051093	-4.024959592546264	0.8927281750361229	-2.17037715791477
FID 1355	IID 6355	0.6087826480780223	-1.7538269935802464	-13.143396663672632	3.584579917017178	12.49454001402546	-3.9539446525384805	-1.9007529975015611	7.007483734488042	0.7806859733661615	4.455196754265613
FID 1356	IID 6356	4.1758728099445435	-2.181959554299139	2.1163428119554983	1.3482635847147575	-11.683749165434119	2.5518182932578926	-1.2175372754876572	-3.403144944169028	0.9831387865063168	5.449777055975879
FID 1357	IID 6357	1.1322065627232707	-0.946777900933863	-8.89971724360402	-1.0101315950400684	-9.949788533018378	2.337078846515055	-3.124188925881907	5.757910628453674	4.04998609024756	-2.34894408145429
FID 1358	IID 6358	1.2528112498767316	1.6935346650380527	-1.7445343320900193	5.642027602294513	5.987811688816273	5.631305410911608	-14.15143569461856	1.9661670434320104	8.873511460899756	-3.581541688057875
FID 1359	IID 6359	4.2211598189195785	6.896521282111051	-0.13194513004625552	15.95906055532511	9.5817750054273	10.524085040734333	-8.321658928428482	-2.624995872252276	0.5663553850210299	10.836966124170793
FID 1360	IID 6360	2.523129262651345	4.483301532931429	-0.7982460872454649	8.306025174423505	3.2004232140672686	0.7353082701736403	-1.662295568393556	-0.2095693159796137	2.4440646565962445	-0.5520459454941609
FID 1361	IID 6361	4.607538429428082	-5.497613114454307	3.4323567892767364	5.051529286788657	-4.820354927166813	-3.613505996507139	-1.8935806402959656	-15.061954491464428	-0.7963381703209256	2.2981292696063753
FID 1362	IID 6362	2.888252053549849	3.389805020063535	-1.0917251077459833	-4.714724053244114	-9.389040848082324	7.520358000350537	0.40045396586254867	4.253952747704182	2.5278132080096176	0.5185678408970196
FID 1363	IID 6363	-5.42939037248882	2.4260543650673583	-6.497365692149655	8.006382959296797	0.09011684889730365	9.192098669704722	-2.6557319225577185	0.427080175989627	0.8707485222491838	-5.928452690213733
FID 1364	IID 6364	5.549375272907308	-5.100234029519076	1.540352778196961	-14.766168990268188	-10.726084339973022	-0.5390967892679486	1.220733169093191	-1.368341345577004	7.801357944932388	-7.4822579687088435
FID 1365	IID 6365	-5.019154871187383	-0.4851772435959118	-5.037078045737386	3.4720371925079596	-1.4743622992093164	2.364962728781739	-0.4936983394867478	-1.3852939246343823	-2.6990828783273484	-0.12069317699892457
FID 1366	IID 6366	1.8736488758514742	-1.9032515092391966	-4.920979333381228	6.267589154907082	-0.4900597060999437	-0.3805248602493241	0.6321870417221008	-3.113508496547198	-4.78431721025829	4.179052280986961
FID 1367	IID 6367	3.6342813120969426	0.3810831042326941	-5.2918065097652995	3.740562603105725	-0.3348082833049473	9.908917534802985	-9.55802166730481	-0.026782972833187868	7.131714993862128	-6.955838726871223
FID 1368	IID 6368	6.716361920802463	-2.0607909012502246	3.108318946175473	-4.430684891281945	-3.3151628126685595	-2.794511290708125	7.153794935220823	-2.020294962032575	1.6651592396908474	0.525267526167714
FID 1369	IID 6369	-4.194606801575507	3.9832414084064047	5.556657655466735	5.202469926092174	-6.735548298342229	1.9061609258945298	4.026463791595624	-2.536144486746653	-1.621286240800133	2.0888388416587116
FID 1370	IID 6370	-13.865752652750178	-6.182952287293383	-9.884435515395625	-2.756665263574718	5.400254024316775	-7.978004896750372	4.464562873149793	5.891805165685421	-4.2724501359243625	-5.55628546426088
FID 1371	IID 6371	-0.5921402622491289	-0.6438088669874391	6.055089772251334	-0.6531764876726196	-7.82248226439586	3.235364589053927	-4.103978095113497	-3.4199036819873116	1.2355171109404042	-0.40825394357397327
FID 1372	IID 6372	-5.143849145493606	-0.39169323866277683	-3.188494252673986	8.666186208983724	2.310408851171478	1.3875925037698558	-4.408787753230999	2.0766318114222733	-2.1663626304738486	2.3996097183184277
FID 1373	IID 6373	-1.9674895641543069	5.893676054036963	0.5390814264963644	-3.1626571032233066	-9.305474056804302	-1.2484259993090876	5.906823279763061	2.2995158794620627	0.33932370517371296	1.0537075866322136
FID 1374	IID 6374	-2.7166267380740514	2.701759237664282	-3.25849251348107	6.087805323182991	-6.671400816217454	6.634181289377318	4.2434477043507055	1.8885217620118662	0.48287805642820325	0.8938668686535045
FID 1375	IID 6375	0.3390853768969373	0.7217099021977764	-6.437589169400372	7.62446362423659	-3.582888379161683	6.191073039271199	-2.561591440810057	1.6046402629104208	3.2102680772450434	-1.1740539930492992
FID 1376	IID 6376	0.0989063317227643	-1.4521180531634061	-2.089669384581253	3.8345996666113216	-1.9233489418032155	-2.2822133078716984	-2.2029890890706736	5.974704065180478	8.128512338300347	1.6757034347239455
FID 1377	IID 6377	4.197648276615679	-1.8244418680677446	3.743742836286127	-8.16487604553815	-6.477873960409128	-1.7981197833807951	-2.4823653460949346	2.4913192344274813	9.450790325207091	-4.1506069136737525
FID 1378	IID 6378	-0.8543561187773441	2.545602236080854	-1.8422751495479854	0.51056798660158	-10.521761466478228	1.6908860033579258	5.190951302710231	4.862214613708126	8.231088128480245	-3.382606453268239
FID 1379	IID 6379	-4.032445007689255	0.7651838623375554	-8.299038041673459	-2.0487643851269475	2.523893569737938	-7.251817689522005	-0.7433945124474992	3.259921618955512	-3.7778320489362343	0.5565259060395893
FID 1380	IID 6380	-10.067886767867774	4.293073369561959	0.7842986055414993	9.241516739111724	1.2151687032536291	5.816167289422767	-3.945386423479599	1.3372963155182394	2.6265320632053806	-2.5829055695894736
FID 1381	IID 6381	-5.557231815570886	5.1879147584731315	-1.1530638767970987	2.329223633417792	-6.598643942568348	9.280308753726485	2.7680412637817637	4.473896798694327	-0.9351506999327177	-2.5363379290265993
FID 1382	IID 6382	-3.0976112973713223	-2.023312235338337	-9.525888511507574	-0.5143405714105838	1.0646749359001557	-6.8202472233709175	5.543714733454916	-4.261550225406322	-1.3049072270497435	1.419456880807377
FID 1383	IID 6383	3.8327369770285595	1.0077524690219075	0.5221795087432729	-1.8394291506741896	-6.532103292725717	4.176987616900509	-4.098124500014519	-0.6064067240136559	6.7239268749890515	-0.7042106010714322
FID 1384	IID 6384	3.0022300760547598	-0.6539802947598258	-4.218719319593065	-2.954737219306617	-3.010866026692814	-1.082356755409998	5.560425053418866	0.5881007637819127	-0.5887431606619444	-1.8248784958865225
FID 1385	IID 6385	-4.371231898703074	-7.850984520239832	-1.1985197524087512	-2.841332070381158	1.1484481299365585	-6.870493577930724	-3.27858765424047	-7.73853481300278	-2.4729788450129355	0.6383295309470511
FID 1386	IID 6386	3.1419502704975635	-2.015039932153412	1.642127923182144	3.6703943416808915	1.061798152611308	5.598067455446856	-6.81249893710331	-4.25863240197589	9.187098930279845	-3.246005338188652
FID 1387	IID 6387	-3.2036134953805373	-3.1240560080973587	1.752354832216342	4.39596056103482	6.475818905302341	2.962916288455626	-10.088312717757532	3.0924134117936046	2.8880625575060748	5.123208414040068
FID 1388	IID 6388	8.879228494698168	-1.0465238508018113	-2.6453448780810946	7.593996083249106	5.285109013509423	11.332712751451425	-19.731080550437245	4.498851677684594	11.968333774045753	5.387597612337932
FID 1389	IID 6389	2.19397410794553	-1.3020430154519076	-8.375101790963068	-3.9468781411543663	-5.315961601642098	-0.4288150325994497	3.2427747174859722	6.047332766823673	-0.9406180523341119	-0.7111463300902638
FID 1390	IID 6390	3.18629631262802	3.4193649028107767	2.0205973491952456	14.480181451675993	0.17264476386541805	13.804855646946729	-9.209894701688583	3.108586142986811	1.8048705208833278	8.339224154525995
FID 1391	IID 6391	-5.531279453270666	1.0414402324455558	-7.930659481790074	1.1989504142247247	-0.13845788145739557	2.2262406713013747	3.4542318403023784	9.711284051525809	0.9356699165773193	-1.0073903717128947
FID 1392	IID 6392	-3.6671492407208794	-4.459652041923941	-8.212333124912197	1.1263360963273283	2.3991513090747487	-1.602256636552955	0.8855550685910596	5.966711828090168	1.7850410280961073	-1.0171493685508795
FID 1393	IID 6393	7.552140166801676	-0.9227729830968294	-4.34811973527036	-1.9344716559937587	-4.995311686154064	7.1135070151603905	-3.5961410274789114	1.3679670578987349	3.3518283687570274	5.032466690188788
FID 1394	IID 6394	-0.8330966271535614	-5.316192652730875	-4.152402044822628	3.1184783647257066	3.9921807153117737	-5.50687347104976	0.9185363835010403	-1.4013171944467921	1.7133302035297346	2.060880524817441
FID 1395	IID 6395	-3.0011605813801836	3.0599797658436905	1.2334817898288237	0.9905661675318491	2.572959497881203	1.3168786761517808	-1.0118355067915672	1.5058580714152818	-0.6659131329174026	-0.09157129214904436
FID 1396	IID 6396	-0.4609981666787612	5.74292260653163	9.096769489146538	-5.386894173942695	-10.580284551356462	5.094562365661526	-2.323163561045371	-0.7586594656808292	5.718684890993825	-2.6641265133683985
FID 1397	IID 6397	3.61588237764773	-1.6421857487685787	8.080653135123246	-13.224397367873355	-13.466256122444552	-6.6804381007010845	9.961306067402374	-10.870503297670039	4.562464257810315	0.6700434783776643
FID 1398	IID 6398	-3.6884845649052442	-1.095742794610949	-6.897461004861489	9.485652226861816	12.961297598216856	4.093045167057378	-8.751624060878779	7.809339465935607	-1.4175006313869327	0.8574447178157971
FID 1399	IID 6399	5.767183566811852	-2.4786518451618793	1.2690295982484392	-4.2850978562787	-3.874717625777117	-1.4410202881756387	2.494365120746174	-0.9506712116301825	2.569715430893592	3.88613479603731
FID 1400	IID 6400	-2.0997866037232624	3.7923909581075366	8.319162861564932	-2.1639050779511733	-5.478717616308214	3.895257872664397	-2.066922189986892	4.344007205630723	4.614192430652753	-1.3241232854324225
FID 1401	IID 6401	-10.249457718832165	-0.3511687307447536	0.2918458638651189	1.4488106114648454	1.3591310983022145	-1.5470589391881804	3.592617147126977	-1.8672157835121979	-9.742977206080393	3.2856906533360495
FID 1402	IID 6402	3.2934570431010286	0.3793574531099888	-2.0831376447117167	-3.9008723687451257	-13.639519275763018	1.605055103840198	1.3036316751035126	0.5044275317077838	0.07405976190778651	-1.4650016908133785
FID 1403	IID 6403	-2.954335076229771	0.768962016353968	1.0473802979482842	-0.7554651672583412	-6.422328065163686	-3.957856876906301	4.077851446819674	1.1246041191237484	2.2300342184429995	-0.16021525249749358
FID 1404	IID 6404	-10.247200188156251	5.553416988838389	-3.2666197648443944	12.842151984947547	5.409779969206005	2.1133223560251624	1.1107852804770404	0.4270740910985107	-10.678778712719893	-2.019964364764407
FID 1405	IID 6405	-3.8235451664588354	-1.6397771736700575	5.082063505803729	-3.9090038347342335	-5.858188227114104	-3.9431503237752787	5.157751475297808	-10.194375447255755	-2.0015898942626116	-1.9474931790587409
FID 1406	IID 6406	-0.20075686077482335	-3.582067903533744	-2.742128351112763	7.102070343737303	0.6897986879381282	-2.316158330241028	3.8449939215214624	1.5366071364801166	2.164921487479842	2.660548342650165
FID 1407	IID 6407	-7.433097498451653	0.3617551651889064	-5.80746013480648	4.375948035088668	13.043501043464108	1.6806379722353655	-6.770414610433977	7.049208709266198	2.6951191976059983	0.4688169243376188
FID 1408	IID 6408	-4.76517407346061	4.775603616061825	-6.191214948589772	-4.828321728971205	-5.0516763192157015	-2.827973962893288	2.6102787388495114	6.560652495480258	2.2967829984667634	-4.023829450319025
FID 1409	IID 6409	5.8192935972951085	1.1613596506323745	-5.147898471218619	1.5668138780183938	-2.8783613948634414	-1.0937546904051878	-1.0654709777326499	-0.04244911957276454	-1.4895658471750473	-3.093348275108942
FID 1410	IID 6410	-3.992610025037253	1.4573272176983776	4.193057504294934	7.518527355016942	0.2468360316788114	4.9915041218425005	-5.046799303688018	-4.395556236315863	1.7294781925340856	-0.5419907226432701
FID 1411	IID 6411	5.063184970797207	1.2448249819260457	-0.5202951753718585	3.662337624574707	-7.431831286752979	5.494064121536547	0.9622687039050777	-3.4412006267975928	1.63954726508292	5.957222235636578
FID 1412	IID 6412	-6.04779667849062	2.84870715411133	5.8491624737515	2.259322999732814	-3.686218524961066	3.6589810558561107	-5.25440330196694	1.719972797608047	2.9043962782456902	-5.737861667099485
FID 1413	IID 6413	-1.4711082159686368	-3.014264045165767	-6.16712746513275	-3.917910284347954	9.962413323642417	-4.559546421839167	-1.6765279451516453	1.6276348804452454	1.0809398868289715	3.219615221402342
FID 1414	IID 6414	0.8574709452576643	4.750601173505671	2.814528856601928	7.941455610285019	-0.44274343479478606	7.072453781659566	-12.522267453377015	-1.4830702982962458	-0.09818180246527441	-0.004092112565544426
FID 1415	IID 6415	-4.696661983890542	6.515837680008168	0.1004724189635191	1.476022884147544	-0.34276135069696023	5.462916652821726	-3.048519668819546	3.1804262412411983	6.0037211345665815	-3.88693018378593
FID 1416	IID 6416	-8.616811505241625	2.7858218380014925	2.306357159118109	-9.422510893843885	-10.189183454886845	-3.6274466892662844	8.983981507343607	3.116463127223914	3.5550935969727835	-6.56812525956917
FID 1417	IID 6417	6.554739367357417	-2.5328623937518104	4.754824029918921	-7.958061901323166	7.390605881771838	-7.065104579748035	-11.147190138394917	-3.3519603081302454	3.191831940735646	0.14236440986605103
FID 1418	IID 6418	-4.998235101069302	0.2636186799548299	0.7366817495535528	0.9201873138583272	-0.41762255790238956	-2.5521978150835953	-4.890498946683231	0.4316210374409297	10.15739931667204	-5.064338321968768
FID 1419	IID 6419	-2.2483442507967686	1.0734468994329982	-9.102063401992647	-2.859251556560154	-2.6105122096639084	0.2867926489403638	5.003903716381117	3.631819887852237	-3.737525677446923	0.07587878892337785
FID 1420	IID 6420	-3.8057107253472524	-6.0448664977861055	-8.820830697609189	-3.740299018687176	-3.470615747877698	-3.016176510949663	-2.6637790432509996	-1.3853870499628562	1.7913945499480946	-5.067222261853972
FID 1421	IID 6421	5.89323607304822	1.515588539165584	2.4978510035807107	4.5553762771531225	-9.983952188924714	5.762389358682251	-4.198198233394103	5.697924505173919	4.806461462662783	3.431574094543988
FID 1422	IID 6422	-6.931866148448962	-3.179011205897348	-0.5191836236622147	0.22119754823735294	20.003096132724536	-2.3285455018893746	-9.779500113015793	-4.955240408360295	-0.5813254698611776	1.5401200883083677
FID 1423	IID 6423	-5.663695999124279	-0.1617396386312896	0.3645564773767501	5.943506796672076	12.791755466454717	0.9528045788565448	-10.981296651197567	5.5639160186897705	4.463515882043346	2.8174338402506764
FID 1424	IID 6424	-0.9394387646476945	6.081306632434884	-1.2186403489138415	4.199598235337364	4.631901464420803	-1.2017896805078994	-1.3931845900930213	-8.62919781397224	-1.5781915228684968	-0.7364920001520199
FID 1425	IID 6425	-2.861738725096646	7.8833078048387835	3.566193060025512	5.36625359445332	1.9775889193737308	3.0721831704060785	6.871728330635255	0.07126158608947956	1.6083337689542248	2.604472879835235
FID 1426	IID 6426	-0.30471324706388603	1.5455119960918775	-6.710694883290677	1.2128413977943628	-3.9215514141881807	3.786968344677948	2.634772113312803	6.110004929120887	1.1247900546444305	1.2045422155824486
FID 1427	IID 6427	-2.778403862094897	1.325165204563924	-0.6872768217382212	0.17523099230789108	-1.6502699986005527	1.8988820276107918	-1.371342201278299	-0.40598584557941675	0.9235548982534298	-3.7115342066955357
FID 1428	IID 6428	-0.08552728507948926	-9.708245877000186	-15.410505663345628	-6.032389360842521	-0.48083397407308714	-5.741161909459431	-4.196528764706692	-1.1079745441224778	-1.8756191075977642	-2.114233615288591
FID 1429	IID 6429	5.903593038811676	-1.6055620401296617	-6.238780799589364	-1.1152295514746164	-9.727550319396233	3.651979338185976	1.1962277431631563	0.5573774961943898	2.8641437271761285	-0.6304536144908481
FID 1430	IID 6430	-5.833494098369327	-1.4683159623973756	-4.754006933870149	-2.166790791284771	4.81096435167648	-6.901174177478357	-2.0472305540507696	1.7008780326594477	1.3337593275399473	4.7604511529709415
FID 1431	IID 6431	2.7019769433999836	-7.019682430966916	-11.213177491223096	2.6303386629071968	14.00823342803658	0.5999129274188226	-20.456272000428463	-3.487968751565207	0.10747916089541976	0.6077915146670327
FID 1432	IID 6432	0.3866293291442784	7.335074536938213	1.542607375978832	9.232448906127082	-1.6915568272171093	7.760592066155996	-0.5024384179790138	6.540161616423418	4.993507001737126	0.8696550515301918
FID 1433	IID 6433	6.319814108316467	-2.754517234708264	7.966267636306872	-1.5220954774022855	-5.287474076591216	-3.770572504481313	1.2514626606221704	-11.093567896817625	2.251267759133377	2.5321405996356736
FID 1434	IID 6434	-7.667735701081172	3.97798976422398	-1.2997722961519114	5.139810451484399	3.352044155546415	-1.513041867485344	5.00290756398683	-0.9525306358033017	-6.162106644968441	2.7557550322334325
FID 1435	IID 6435	-1.4655308927853017	0.21434471697244484	8.312976528595746	0.11957695939416024	-8.449880242738768	3.346585613894236	-0.16852762549306766	-1.219630103327433	4.3212701845277115	-1.4508311952785977
FID 1436	IID 6436	3.033244378436448	-9.490725418311813	-12.60158587195647	4.909532237996389	6.13416267915227	-3.393621834067112	-6.596756280321464	1.6256527457138576	-1.0955991889266374	2.5503530666059584
FID 1437	IID 6437	-0.6907954098916114	-2.227582022463839	-1.6160848835374217	-5.020200321739485	-4.043463233968696	-0.19935571695659915	1.7599124664029686	1.3452840823885492	0.29496535125743595	-3.3930370092926596
FID 1438	IID 6438	-4.055944849797239	0.6566369516226525	1.8553205696003583	4.851834979035845	12.368501425277165	-4.0864496169777045	-7.412710047165898	4.32776662109876	3.738184382096861	4.875715923678565
FID 1439	IID 6439	-8.211725314115062	-2.870487920474885	3.26935101520779	-0.45231613055249564	-1.0337969326204823	-10.280404140778192	4.017566863464536	-4.3006770985140275	-7.802016454879707	-3.0448770619712393
FID 1440	IID 6440	-0.4760973290643522	1.831867051645395	4.347432561115383	6.5869659931206375	-4.552505630904575	5.81661090655959	0.05748927060976672	-2.3210295252626842	0.3460746568813895	-1.2368369225830484
FID 1441	IID 6441	3.4054799221924292	-1.2067889869151034	-1.4651282320002315	4.362002194424052	13.587491735037196	2.705340764558833	-11.240824795079106	2.081900704741161	2.672986093708016	5.317734147906979
FID 1442	IID 6442	-4.6761820985388205	-0.921881976794656	2.9554056972337914	1.1194480246401337	0.9289713070669381	-2.8942729782734187	-2.9080765125946124	1.795733653521374	-1.6247780975105997	-5.048572580754973
FID 1443	IID 6443	-2.150606538124755	-3.1378613628311176	-2.3813055499408566	-1.2851390418032458	-4.333003497633943	1.1385965971614223	0.9550004362378872	-0.30105693696192004	2.5886436072178762	-3.7301469167284385
FID 1444	IID 6444	-2.9217750393925295	0.3883721865630738	4.066080619393157	3.7779699254786694	4.303504268999962	-3.1481579273687004	0.18117331474807585	1.7258875665025277	0.018289657072553478	2.735383911185899
FID 1445	IID 6445	-6.470290290776997	-1.7062799903229227	-4.600747710971043	7.896748592889731	-4.255408558575159	-0.00015755198577593887	1.484989591196269	-0.7144427547735885	2.3485002560165977	-4.9864307046562
FID 1446	IID 6446	-3.041399579994944	2.1098304812143107	0.5012487292460008	1.2399179441303843	-2.0958883160173274	-3.5130915424919085	4.926184775732776	2.1554270761461187	0.4483453114536773	1.5483316023938707
FID 1447	IID 6447	-7.531541778255914	4.311504772605051	-4.311586917928974	3.2394849388859766	-1.781477448831162	2.2489403707510354	0.48030217013457355	0.77815338671438	-2.5847125349591575	-2.867798733509683
FID 1448	IID 6448	3.996027525236726	-2.99490237073355	-2.0691766637679123	1.742430765993379	0.6413693800674585	3.7362538372299285	-4.999579493314925	-0.4553271998740338	-0.45682738757597585	6.465331250355449
FID 1449	IID 6449	-0.15442407768486222	-4.047046176395224	-4.455767639520739	0.44467321372312707	1.4621052851011425	-0.5657223385104455	-9.534560905388252	7.567680312448342	10.250503781038619	-2.7798893413541994
FID 1450	IID 6450	-0.5668410129086401	-5.1693025504337715	-5.123997924144115	-3.056403626843514	2.6792720504271283	-2.470018923676584	-5.402023526959741	1.1946049955264468	4.60393014213088	0.6208305164375821
FID 1451	IID 6451	-5.901260655107979	-5.164137798390977	-4.092100332277488	-4.810747445682484	0.7110498149819688	-0.419877705096862	-2.7979099727794425	-6.173151026574986	2.347537849517962	-2.5012608373376004
FID 1452	IID 6452	-1.8380788471449754	0.40680613329835236	4.151705748191171	-7.097415708385235	-4.757084468466418	-4.303592989282742	-1.263585770861908	-7.062524871251011	1.7330542153392097	-8.919465044484834
FID 1453	IID 6453	1.1332631646458304	2.180200299303171	0.8422592100142219	-1.1498655956585826	-6.961220849024163	3.525149695795699	3.1700889901940648	1.7657802984309001	3.605179926204208	-3.3270810714736023
FID 1454	IID 6454	0.6596612418873693	-1.565214696936678	-4.547433620660718	1.712164071345664	5.481733387904325	2.503331176720245	-7.237617044900021	4.740426206666211	3.5723767232896604	2.6556600164457413
FID 1455	IID 6455	3.0649207302263015	0.8672456572452207	-2.082808106871231	4.600536193574073	-1.8648708673334435	2.609788519903107	2.3935204848427105	2.5048351816720738	-0.21582073068261554	3.695486890213681
FID 1456	IID 6456	2.7220928948409497	-5.144360945894517	0.6659771642847208	2.629468336350693	8.721646069019998	1.5514933468181469	-13.654803593362063	-3.0614652683969474	5.272334280565585	-0.31426503377156223
FID 1457	IID 6457	1.6457539538163923	-3.7464643594854894	-0.8111534656118309	2.760783629331229	5.7845693771541615	-0.5270194106797705	0.5434270547432458	-2.728759540556909	-2.919814674078478	-0.5097791172541917
FID 1458	IID 6458	1.5735882968076247	1.6258026275055457	-7.769677584277753	-0.4436838937211576	-0.2390794547109909	0.06705072011760738	2.4386572270626043	6.3426659906566485	-5.141622255170813	-0.580275493342483
FID 1459	IID 6459	10.088766101002703	-0.19221947514878668	5.140440077024077	-2.199094446259992	-6.601834750567022	-2.6575455532297148	5.870335613777594	0.2513284516824925	4.572818863436531	7.679220350389491
FID 1460	IID 6460	0.6821125702016773	2.2748975828446443	1.4974251588630134	0.10782300971273784	-6.25320129139784	1.8629397210958092	-0.6821002520898825	-3.6614056214108954	4.912871156480521	0.27485463865666027
FID 1461	IID 6461	-5.401621431952119	0.6192616919442191	-1.4113291372204517	2.633197290382456	6.088692858193808	-1.0981669986534983	0.6351279170634859	5.9383326028467796	3.1783930337691357	-1.031916321982174
FID 1462	IID 6462	6.46354910417247	-1.3384534727544632	2.147940279616121	0.9818174764112819	-12.389687094110922	7.6316654917097555	3.000533963578989	3.071435654840838	-0.05975654846209055	0.34175828332433944
