FID	IID	my covar 301	my covar 302	my covar 303	my covar 304	my covar 305	my covar 306	my covar 307	my covar 308	my covar 309
FID 393	IID 5393	-1.458910391773612	0.28490866075541765	-0.5186796540795628	0.9657235948380184	-0.48808796748093475	2.872410046151122	-0.9859776721631861	-0.9814920891613332	-0.5342344076647484
FID 394	IID 5394	0.12809403103544872	2.0638855010040524	-0.5921810799334624	1.3292518878458692	0.17359613387833375	-0.5507997924848089	-0.6820616776227117	-1.7138241878089393	-0.8084913059008312
FID 395	IID 5395	1.9073533232035413	0.34404303155333876	-0.5467787601401717	0.2388528206634289	-1.6280097056297205	0.09786108048143494	0.3955374742226463	0.1357676722176861	-0.6562697421016551
FID 396	IID 5396	-1.1060412082191435	-0.8675286242289176	-1.112114262539183	0.3193743325016107	1.1223709688167598	1.4041407772352887	-0.12848188090779306	-1.6281043089657343	1.3553999893706123
FID 397	IID 5397	-0.7870014771280389	0.3165480155522358	-1.024858145631576	0.32486533474458246	-0.49529459933635783	0.733037877624966	-0.16313213626614076	-0.0017178988125530162	-0.8080611497752581
FID 398	IID 5398	-0.8537927923731476	0.15952369567126162	-1.1934207461054793	-0.030116761715420014	-0.11228947608251912	0.9922684485180765	-1.4628642247018462	0.840006485209834	1.3994668585010528
FID 399	IID 5399	1.430519119417843	-0.8866641342878043	0.453549570460457	0.4141871352580901	-0.6315881750311951	-0.16012469175185073	0.1749136317142544	-1.0494933281646117	0.21871774150572892
FID 400	IID 5400	-1.0924942178496895	-0.9949779360749165	-0.6275684658541647	1.2482623778517752	-0.34928060372330355	-0.5922151266162813	0.5182180442456348	0.2276928451599088	0.5114278304240948
FID 401	IID 5401	0.07452439648052325	-0.6698582173388977	1.2447326909973004	-0.9536572946238293	1.4795464160989804	0.09778711503102307	0.48634647879497483	0.8236332455161988	0.4468264131138627
FID 402	IID 5402	-0.8985195917907832	0.2499815377023708	-0.13119282370985316	0.11955826472975521	0.3717990507241015	0.10237532322337227	-0.707092526391642	-0.7474960047550532	2.6696942640547032
FID 403	IID 5403	0.6362880152974785	0.4381875627639866	0.45771520180176295	1.0107849529726591	-0.5867416460776965	0.4725793480894852	-0.8247345465010462	-0.18603572921946876	-1.0848895159083904
FID 404	IID 5404	-0.875976007331789	-0.30711909350528294	1.7370434839829427	1.2347713167911492	1.6125203569413697	-0.40017870645207243	-1.2879598215825403	0.9102553971842647	-0.45341655889936977
FID 405	IID 5405	-1.0897845066029688	0.8794304938590867	-0.973930806037148	-1.5568253322720953	0.33252906664553694	2.640273832908174	0.47235848384021434	0.3130358013746442	0.06408092232711035
FID 406	IID 5406	-0.664192720577263	-0.5789833993089983	1.1854457446870827	-0.938355648682997	0.6947543721868867	0.5483689847479362	0.3423468216102179	-0.07170703022837008	0.0023376996159902162
FID 407	IID 5407	-0.5237394222587829	-0.774400229218851	0.727964793115519	1.6831164639212124	1.8030671060148982	0.2953474556406318	-1.2896422603201383	0.7660657831907018	-0.6657192658512895
FID 408	IID 5408	-1.7632713291130486	1.8980231091378805	0.5416183200447257	0.4057967456625707	0.7173074569272138	0.4428819943643041	0.5872361096122707	-0.4160977724122477	0.5126779184931121
FID 409	IID 5409	-0.7621098351153291	-0.557268693062451	1.4341493414739575	1.9792137398876846	0.1498243023521399	-0.47896500342037035	-0.4527472132174105	0.007005530923209632	1.0140561071551932
FID 410	IID 5410	-2.1981355509634004	-0.6446186714879049	-1.593048149948489	0.3805222142563944	0.7764172785435455	0.27067431389888785	-0.041953687320863346	0.3156228957782689	-1.0425099216354274
FID 411	IID 5411	2.071610669629655	-1.6435066609842064	0.31809134243320125	1.9840241573657103	-0.09550195884423485	0.9878692815841476	-0.9246301700938374	1.6745599961654212	-0.27074165196725647
FID 412	IID 5412	-0.2713561009992497	1.1752662705840373	-0.18315124182187556	0.6470717964649224	-0.8295012445593212	0.8677697627192472	0.5743283382322641	-0.19772886300385809	0.21125381117505007
FID 413	IID 5413	-0.16600520449991513	0.10826597775727874	0.3831974140222135	-0.2638017142634989	-0.08693611547533266	1.5324559892345466	-0.5896193671203958	0.5684824510968567	-0.8696325500573893
FID 414	IID 5414	1.2434777233820713	-0.06742527414633717	1.275176490205006	0.31989967099719857	-0.26532302575697464	-0.6139706112462479	1.5682922939456148	2.2221734084916633	0.15569620956779928
FID 415	IID 5415	1.0888673337309633	1.0531585761907611	0.5100520942067777	1.3595364903993274	0.24093290782749346	-0.3799683789651943	0.5647149756125105	1.7958118855327676	-1.2214823047895476
FID 416	IID 5416	-1.418868490830263	0.6225430741695622	-1.6910922664368047	1.03869180598778	1.27943780375705	-0.2086352933847811	0.8951679214719266	-0.19829230836864475	-0.9223048095406958
FID 417	IID 5417	-1.0465521476428807	2.39135507463418	1.4158949401472325	-0.5633202329034868	-0.022263441395832105	0.2626855557258897	-0.4827552410142777	-0.3872380995805959	0.6302818645743165
FID 418	IID 5418	0.7885712042104301	-0.38183853404918244	-0.4219916129282347	-0.2877244513067118	1.9451840261481737	-0.05087238399020501	0.3321827866237119	0.7950813208864441	0.31254957219091545
FID 419	IID 5419	-1.4968205365246188	0.26200020591477174	1.4445827954950323	-0.717628943822928	0.6665767602777939	1.2920037273355633	-1.4415267642696277	0.05304593495652649	0.29935630442938904
FID 420	IID 5420	0.17321718784598364	0.45765847282591554	-0.15110718214748675	-0.0320720405514127	-0.20123984450003482	-0.6733218094646307	0.7960328315640662	1.268264603800668	-1.544918348571015
FID 421	IID 5421	0.7240194392675375	0.357222362449813	1.6705778115103525	-1.010399753323411	-0.016280962064005654	1.8161526124757317	0.045751554160449695	-1.030614452940522	-0.17553089262646246
FID 422	IID 5422	0.022931715390583054	-0.8945726901219728	-0.7211444456941546	0.06848482319104296	0.41899079689447066	-0.7862086224943144	1.7451318903127997	-1.7401393618452135	-1.2082245699579526
FID 423	IID 5423	0.04063682576825467	2.9070959965368486	0.160056520139104	0.6274268122844158	0.8390803548340529	-0.6726438213807352	-1.5511266743771264	-1.0107844058322553	1.220238211100924
FID 424	IID 5424	0.7794505571844145	1.242969560965703	0.637602106198057	1.2096315218612406	0.9075576732966406	0.5484664262538343	1.2203227885979966	-1.921072824335664	-0.3705777647412267
FID 425	IID 5425	1.2819916570262266	0.34013076818107446	0.6480427305252651	-0.358750359391876	-0.9845760894136742	1.3429613574501138	-0.80903400601598	-0.8820047952786376	-0.39013348433127304
FID 426	IID 5426	1.0743150788902835	0.5664257255432943	0.4155607672003769	-0.9822374052643107	1.3214727400578072	-0.2762850474611299	-0.5711822075163558	0.3545606443569443	1.7534781990213992
FID 427	IID 5427	-0.24799656507480802	-0.7970891873207523	0.8307397921159921	-2.0175338795266566	-0.6232732117015912	0.019505229773744737	-0.9507875622276012	-0.05864163202960635	0.8014995074974239
FID 428	IID 5428	-0.4116354343710812	1.882923735122898	1.2852605278304847	0.8498245121092793	0.12496747343085866	1.1317939672901622	0.16671947176810692	-1.6956058831373915	-0.08931688675382539
FID 429	IID 5429	-1.0889858993647636	-0.27721864627047943	1.1647624741924194	0.30006015020458626	0.08113824309730737	0.31346005498849716	1.7085649215883232	1.5134857016528465	-0.7514957839728607
FID 430	IID 5430	-1.3799777930848203	1.768103650443638	-0.07123518846540038	-1.0449844733327693	-0.2765062746021127	0.40665735424869354	0.9616434904258606	0.35990975786236423	-0.04905299979441255
FID 431	IID 5431	-0.23344416383679223	-0.039563210148491214	-0.35758511102737023	1.9538015259572727	0.1474425463845285	0.630575953403283	-0.18825104662992156	1.187522961530196	1.3464286950290107
FID 432	IID 5432	1.679392045376712	-0.3972434928462399	0.976055287912697	-0.2660873884521892	-1.1689626583915251	0.48572017319430394	-0.8418310575316408	0.9760332919790567	-0.6543933440831455
FID 433	IID 5433	-0.1815866357672042	-1.3668618700614341	-1.0095294481103334	0.7353697452506548	-2.192052012935283	-1.339744994856824	-0.28352119627513545	0.35784299667645186	0.43584766190371155
FID 434	IID 5434	0.5260034308753154	1.1960930982502391	-1.4432911529223074	-1.4266063930577335	-0.13909265194402146	-1.4431147297132056	2.268649100811096	-1.810367161361834	-1.7771501903949796
FID 435	IID 5435	-0.8263518178712683	1.403158247021155	0.051700514500212236	-1.1727991133288747	0.521803340519477	-0.8826404544212335	-0.3190055308309139	1.1025620531010298	-0.5939430357416371
FID 436	IID 5436	-1.9173796430155907	-0.5876843402584186	-0.2838573795795124	0.9005723599100454	0.44677556684462544	0.6693788191642507	-0.3789759641318904	-0.5837713535589558	-0.9263215878149746
FID 437	IID 5437	-1.55284096149387	1.6344769712421223	0.7393530027094338	0.6099623233280208	-0.12142656673995787	-0.8064735318103106	0.10769039101373945	0.12999482563186693	-0.3027373963990282
FID 438	IID 5438	0.6073626546825157	0.4370301855052146	-0.04292715399854505	1.3653062802019327	0.4394789048284504	0.34465054466566064	-0.7622645779046638	1.2949757873278138	-0.4155091649808099
FID 439	IID 5439	0.36002157829153375	-0.09398964375746109	-0.8222052831378629	0.20151454805016358	0.33372271926100155	1.9681778646326835	-1.8680832907076863	0.15128843179307558	0.22011809525274278
FID 440	IID 5440	1.267670896556204	1.8933455661398049	-0.13316964910329812	0.49267611519743093	1.44283397129734	-0.6479464700292185	-0.4399629396879067	-1.1218525549759397	1.4065259591812396
FID 441	IID 5441	0.19959346774291215	-0.4459686825531071	0.00766371182320633	0.497795404913338	0.7542868850468496	0.8372025318715185	-1.593145620859648	0.7498573384746441	0.5829339127517934
FID 442	IID 5442	-0.28813521425873695	-0.04438473134318875	-0.7193748788460451	-0.4863214928168173	-1.1631056958879769	-0.9193969833636385	0.5209346737815985	-0.04577970451016587	1.2824490616687927
FID 443	IID 5443	0.34722132561969943	0.023374427216588233	-0.2978995241050507	-1.5842852583210165	1.5016724966739832	0.4050088833183459	-0.04500811690040756	0.17528056763427052	-1.1374257411811965
FID 444	IID 5444	1.345769222930824	-0.4199630842130876	-0.20439100319528872	1.5865290642292593	-0.07086112385143398	-0.29460701341404194	-0.5105515365812686	0.5556106735792136	-0.31140474506558435
FID 445	IID 5445	-0.05641994211537256	0.8578145548972815	0.37884730481621837	-0.47278182097765065	0.5676311613961493	-0.28715306090531556	0.2598113765996139	-0.5038216864458689	0.13573867774833895
FID 446	IID 5446	0.5971358648552125	1.2647540223862608	-0.342525065525471	-0.10722516877353416	0.3024918225358954	-0.31028127129789784	-0.5334442577274533	-0.03882267593220179	-0.9684494645248304
FID 447	IID 5447	0.1701391292718704	0.19303713756110263	-1.4731188892082503	1.153797705681348	-0.8723548762065604	-0.6394425348355032	0.25291937316442187	1.8213917410835503	-0.7287815372582453
FID 448	IID 5448	0.6855362106017266	1.1127915873196108	1.7703169848613407	1.2204609004238187	1.4262975164147749	-0.9593830701960991	-1.9795328718604492	0.0102762922129462	-0.0979765588390722
FID 449	IID 5449	-0.2198217342082711	-1.2527951694839836	1.2303492591813259	0.5783870876221557	0.022400132994371796	-0.6281653110670915	-1.7720885283231227	-1.8096858485803948	-0.17857132166608547
FID 450	IID 5450	-0.556170359797011	1.2738675515884033	0.5606301025311202	-1.6708840042183375	-0.9461470023701695	0.4241655959007852	1.4106206621051005	0.08314039970631955	-0.021879941780366022
FID 451	IID 5451	0.8299926572105115	1.642993954861606	-1.6158956217069351	-1.3685470591950286	0.47768954099188254	-1.8875222836311263	-0.8533708139632763	0.5939734504220482	0.07961121848438191
FID 452	IID 5452	0.28131005397853515	0.03154921788105362	-0.138512747477724	-1.2804769375293785	-0.20651895922156582	0.8329417333795167	0.5621896031000626	-0.7841563027296703	-0.999189792537324
FID 453	IID 5453	-1.3399723293704855	-0.6583950366966163	-0.09849913998081399	0.7660314852643433	-0.7553115826886669	-0.6313376638139911	0.10783763900339814	0.1552000167261132	0.04673334841236328
FID 454	IID 5454	1.2189077953492902	-1.7761908717214856	-0.370809172555053	-0.0031645605499273466	0.7888746842626807	0.445342320586943	0.6133867212243179	-0.34108289627250815	-0.1340223320534649
FID 455	IID 5455	1.1396361175966294	-1.535390654054806	-1.2029680071598026	0.2545087947353502	-0.9875955438285678	1.4559821961220956	0.5892349218311409	-1.4179749170303269	1.988410026371359
FID 456	IID 5456	-0.8239052053859616	0.21184760909631065	0.9118953314687674	-0.5654133739467646	0.5162041726479971	-1.6686903830403548	-0.24493766578173576	0.6584151097209258	-0.3828074325130306
FID 457	IID 5457	-0.4820456986165743	-0.42920927527262054	0.8663980213054504	-1.7032491664194203	-2.044804805354223	-0.5512681376844965	-0.991888463187186	0.6748785551099908	0.8885070997028833
FID 458	IID 5458	2.0234922493205416	0.568978227502027	-1.2442092597304504	0.3537204716603002	0.8283762933966993	-0.6777922179682322	0.8887903012321905	-0.3144047418963376	-0.10651523490720056
FID 459	IID 5459	0.04073305784642663	0.044253621412433074	-1.0579041535053693	0.92296054443686	-2.1719899200220305	-0.31107368912913014	0.038237863972945166	0.0062637473925077364	-1.006620439036987
FID 460	IID 5460	-0.12823017390267008	0.6551108022586797	-1.1670065967774501	1.2156641191265927	-1.028328708165501	0.10425751565879345	-0.2168603244742645	1.968493473917963	-0.9054582615342028
FID 461	IID 5461	1.6408379787388068	-0.14921988184017568	-1.3711565895345628	0.03415229320088426	-0.1826865439181663	0.5144912823408083	0.40900509452670547	1.705932415590149	1.821936465922906
FID 462	IID 5462	1.0652605356485225	-0.5534987031317687	0.22815756379713048	2.51379047914029	1.9183430416960392	0.3578006635547316	1.688866996452068	-0.955786703277145	1.324255383212758
FID 463	IID 5463	1.2519336385655735	-0.7820676529751075	0.5138099640381428	1.3619020806925102	0.6042242816328276	0.314578390979104	1.01950417729407	-0.7459138961356278	0.3299897298553985
FID 464	IID 5464	-0.04404220717866226	1.1436293903099761	0.757336816232518	1.1899938158531564	0.7111265724507405	-0.0027652132594688725	-0.4387355847949223	0.7567470109264068	-1.0308678128413447
FID 465	IID 5465	-0.23420634509311652	-0.10244522875568789	0.8341737069026143	-0.7007263801543354	0.5335030346675108	0.851571269512058	-1.40103711967895	-0.07423004278028726	0.8766178166131984
FID 466	IID 5466	1.3579903042930785	0.5608285591723094	0.8816353463893728	0.3459269167950421	-0.6889973258941273	-0.9068398110882717	0.564803681346899	-0.4443152495671391	-0.6927429124827915
FID 467	IID 5467	0.6287279118431379	-0.1598610020610978	-0.5037494515951552	0.28323147926173436	0.3560169739566061	-0.29745944772040694	0.6882839401097969	-0.8343600149075153	-0.15573472384156387
FID 468	IID 5468	-0.14759305615080892	1.043827694273693	0.6422832237400788	-2.5368532238406822	-1.4208219725427071	0.4672859614684057	0.4047341357748914	-0.3665532109639542	-0.8080576094749475
FID 469	IID 5469	-2.4223410120223936	1.122066812949687	-1.7013222721966625	1.217892192926469	2.117692725527551	0.39944180448244787	0.1809954603929163	0.8725884635148154	-1.3114303359372772
FID 470	IID 5470	-0.7495739489619838	1.687738468637095	0.08152649576977818	-0.4055437108985911	0.6465866661554133	1.704682329943835	0.05383740699928014	-0.26614449628729303	0.13909277377101154
FID 471	IID 5471	2.297178689723405	-0.5181313348113883	1.0167317764858634	-0.957193731025542	-0.9685074387114878	0.2146917957480438	1.880126359237494	-1.2288859837535195	0.7890293060714286
FID 472	IID 5472	0.43178682177807987	-0.7671122086971685	-1.7212395454001734	0.8902783807705068	-0.19592034603836825	0.8166314151788371	0.16512291237731053	-0.13588389883862106	-1.1011752981597553
FID 473	IID 5473	-1.4842408167567436	0.10649647644908845	0.45680097707952627	0.9655601532865733	0.8522940402185077	1.3604140143849093	0.29551961600301124	0.9384412928716989	0.1534334411427056
FID 474	IID 5474	-0.5774001803053602	1.0672808520256822	-0.847285131570138	-0.689575490509351	-1.1618758224192323	-1.4131506606349484	-0.6490324753406355	-0.8498045576192039	-0.7876370242323832
FID 475	IID 5475	0.05704645413599139	1.8029251271963218	0.9237794381530975	0.11912842128580833	-0.09158778762147324	-0.9446369049710086	-1.0291178098796985	0.8113189978011425	-1.3558427127214248
FID 476	IID 5476	-1.2386787443425065	0.0004507237988287479	1.0538972123312442	0.6320389085587246	-1.5102114098357637	1.5708615738523424	-0.9700584374743438	0.0744519653308948	0.2618470993937755
FID 477	IID 5477	-1.2424650282853058	0.4156287571872748	-0.6059923049068173	-0.6147948610773869	-0.02917553194134292	-0.9433031239023764	-2.8116428614654954	1.0149824502031977	-1.7863434883031286
FID 478	IID 5478	-1.0989353046156891	-0.2658732097169041	-2.1916200247153372	-0.6337742948469646	0.449330929873291	-1.6303921442691176	-1.3982793022805207	-0.08876451725952109	0.44776554608541463
FID 479	IID 5479	1.1180294666568644	-1.960512917997992	1.025741106695838	0.4442479817357733	-0.12116805009981152	-1.946909351678798	-1.0644529081344445	0.498303414127265	0.37957092016984745
FID 480	IID 5480	0.21450566732137635	-0.38655968284364706	0.7449649989311196	-0.25743061943231116	0.13955988357696142	0.08057900061507937	-0.05046806976060592	-0.293676065694681	-0.2723844993109255
FID 481	IID 5481	-0.08791195132242827	0.4241255719245485	-1.1406126247273751	-0.7110005530663716	0.9001921984565172	-0.5142472866734102	-2.1423170673726344	-0.4064895584182919	0.18213011664462284
FID 482	IID 5482	-0.8697035949918998	0.9466498699382361	-1.0373503683001108	0.9374491998095088	0.3294836279532949	1.1445238425879947	-1.3051347143751144	0.10148619462523722	-0.8305384210035635
FID 483	IID 5483	1.066996815934694	-0.7688737544550105	-1.4184907708372658	0.2382015336943476	-2.1285597424857476	1.438537523957883	1.229170737544263	0.2513218772397774	0.2631321069751536
FID 484	IID 5484	0.8862082334846663	0.796286604291698	1.362442015639114	-0.8706692581744313	0.8973990287945877	-0.7752839790292898	-0.11306761020053409	-0.3254452577065477	-1.8334696153399754
FID 485	IID 5485	-0.0020254693983257463	0.7937606339049812	-1.1346529273722445	0.10933355720497147	1.9748321876732926	-0.08031780682687281	-0.2710586085167642	0.9118968214439129	-1.3406237827885543
FID 486	IID 5486	-0.7234475837805787	-3.2177712078551477	0.6600077771133831	-1.5141804093266906	1.252431215614713	1.244902626523958	-1.8266832705218934	1.3793079866237925	-0.2400229383656411
FID 487	IID 5487	1.1896714711511862	0.46348586620051074	0.4303498500678456	0.27682919909055526	-0.16387347915125017	-0.669805725184454	0.30264846105699306	0.76605989523645	1.726624922863985
FID 488	IID 5488	-0.06348411215068175	-0.3660260746192985	-0.7785951075261195	0.8307274569023286	-1.367176033947084	0.8634477649756724	1.0130616767335112	-0.30480323516262897	0.18298144929940593
FID 489	IID 5489	2.7892171884767243	1.1254789196047497	0.24067848963324157	1.5436209196039448	-0.06492267795227627	0.4853579451696044	0.1433564544453195	1.69397300804055	0.9416411830383858
FID 490	IID 5490	-0.6701390068863058	1.441851694925003	0.5973420828568129	-0.20371605924685274	0.48646752981875285	1.2847985029256845	0.4282360207849078	-0.5125020400418593	-1.1399716895076961
FID 491	IID 5491	0.0004967516107444903	1.0787459120810923	-0.049315733112959	0.7611516591282246	0.11826089090710076	0.4544896224300137	0.41783588672946803	0.5240555716428869	-1.4293140066247847
FID 492	IID 5492	-0.6284106636602277	-0.30883331622539295	1.8590929215727743	1.0215439921888003	1.0470597970358073	-1.195637796276979	-0.4661724461812987	-0.3542967991700225	-1.068209122117462
FID 493	IID 5493	0.18177483818763962	0.608176533400505	0.04041000936486848	-0.3492386858950294	-0.8335550469430401	-0.37476686719567903	-0.3175232924803092	-0.36226879751550156	1.523975072035195
FID 494	IID 5494	1.8229208973998798	-0.10279454950842214	-0.799139693300839	-2.1230959790285144	0.27598340611278205	1.1338149198952145	-0.1409210010203338	0.7826875171497428	-1.3664121398670916
FID 495	IID 5495	-0.024921541421806668	0.8277159885578953	1.3306073693731528	-0.09256700893305189	0.34208269210831704	1.4219868014952781	-0.8852579044929819	-1.1862065187172928	0.09771439918740367
FID 496	IID 5496	-1.1253050408853527	0.025020295453278066	0.11387266807693601	1.0202007605702195	-1.1266924475629319	0.5029170247632069	0.2853142964301746	-0.4881949280360474	-0.22306206011156704
FID 497	IID 5497	0.7724745508330904	0.5530736203270974	-0.1602947418599628	0.859124296456468	0.22342982296036243	-0.9260666319345424	2.185388929241718	-0.7759191820018696	1.508661917595331
FID 498	IID 5498	-0.6283954157539869	0.7047909624921616	-0.05489969262909742	-1.0374424028955282	1.8136422720619712	0.13279500923016654	2.0677659135863875	-0.27370276456472953	1.7705752069635587
FID 499	IID 5499	0.6974773251436944	0.07289744362935285	1.0287550777652468	-0.672371168835911	0.7148404558820035	-0.536402808662708	-1.2909672864690147	-0.13304202281475294	-0.7224925041354607
FID 500	IID 5500	-0.17340102019312348	-0.44185317009168606	0.7699241251802191	0.8229669002376174	-0.37029965007114085	0.4216813243692429	0.2612907288577162	-0.004074134734450834	0.14608125452008036
FID 501	IID 5501	-0.9730631974179287	0.5158260444793191	-0.7878485458275727	-0.2924459178899821	-0.2205078447475622	-0.728290829279416	1.6040984608774314	-1.51656995846143	0.15634197950613213
FID 502	IID 5502	0.03306467063150897	-0.3440553538808814	-0.20749139681534398	-0.002830613377942173	1.657169084249426	1.9608870439330377	-0.7430253599245833	-0.37818340849730997	-0.042626927706777194
FID 503	IID 5503	-0.4359008751000088	0.8782016543072229	1.0743742506218044	0.03186396658168197	-0.1492843773000614	-0.7347025537076924	0.03006316236652244	0.16340389913364745	1.190424826712351
FID 504	IID 5504	-0.7852444934395991	1.9945519572637538	-0.09982586802380788	1.5672422570576665	1.1641401066931079	0.058053759902698135	-0.46213905953949147	-0.9014673426723073	-1.8468372883722837
FID 505	IID 5505	0.09650120560808764	-1.4338489915894255	1.276961027015866	1.108217497243085	0.8666180030721663	0.11433810421792426	0.4618830677555883	1.274921744848889	-0.006691610909658961
FID 506	IID 5506	0.5016327882433238	0.4027497818026581	0.6567172332666805	0.47511440272209376	-0.023011616218199884	1.1417883290310133	-0.7169594708338003	0.3176026600150329	-0.5058614729972368
FID 507	IID 5507	0.7763941194291042	1.3119176130470112	-0.8455051048781351	1.086700465702313	0.8024739229651638	0.642796252944519	-1.577068902493674	-0.6743425638007835	0.3500141220460943
FID 508	IID 5508	-1.1020000031978519	0.5242361970636423	0.9956564199233635	-0.3442210365347886	1.0026488683943902	-0.7313132644096284	-1.331685667289864	0.6273923680933619	0.24704801800721085
FID 509	IID 5509	0.48802792221527014	-2.089941905414879	1.129603986534499	0.22735533396471946	0.49409295069256065	0.6007699278076729	-0.08797531190343283	-0.771176346874525	0.8743381641497452
FID 510	IID 5510	-0.1357783896416539	1.6533427499211943	-0.882221440484424	0.3167725237185836	-0.03190846482563105	0.5081832413810341	0.33697392783212066	1.5414696438303548	-0.6364109495899786
FID 511	IID 5511	-1.7412243105857894	2.3430488702052843	-1.3197456079973924	-0.39959199156274133	0.7453121051237062	0.763284841940484	0.17681612181287956	0.7383178977484247	0.0010289644357016963
FID 512	IID 5512	0.9172611462294242	-0.7812867211834428	-0.4967369769724724	1.031538130633755	-1.6274901707933225	-0.4719486775455267	-1.8837022706028623	-1.3057298852545356	-1.4501525903059538
FID 513	IID 5513	1.9668911053462286	-0.7829567812739179	0.31184093420896203	0.7390908782929015	-0.4087687535275498	0.6138318290173498	1.327478065484069	1.5410790266440337	0.1825030154512878
FID 514	IID 5514	-3.1220195031254807	0.2071730251612482	-0.5607642056886093	1.416273697375326	0.5634320974764583	-1.6641135476734599	0.8527264571111	-0.4708986343954929	0.5216914790479943
FID 515	IID 5515	0.08711074979624399	-0.45189181080872237	1.1518229333797607	0.38618438951483086	1.7480814752733644	-1.0822132832342153	0.532668852213114	0.796515824528877	0.09839051542032336
FID 516	IID 5516	-0.7911295345956434	0.14726776048691173	-2.0611526222993026	-1.5711475564875856	-1.4768769128526218	-0.003847235608485108	0.6642897500375678	1.4122798308657332	-0.5068349134838899
FID 517	IID 5517	1.32554063770863	-0.6524756195386654	-2.7482042557412854	-1.3877397250885495	1.137852725153204	-0.6775012130103686	0.774236943305546	2.806810210376849	0.7681628665136515
FID 518	IID 5518	-0.09329869857317384	-0.03278699835088341	0.6516291298819601	-0.779735936067109	0.27885966739907636	0.4849455123028046	-0.5163079804768048	-0.20014717815534977	0.8408625189101403
FID 519	IID 5519	1.4677928439851753	-0.607242000317644	0.3885916718032602	0.0525398213844373	1.4556492901114526	0.724752304532788	1.5088228532290089	1.224798918116664	0.3712229471121805
FID 520	IID 5520	0.12762372811660413	1.5951285451060773	1.8086253394122966	0.9062309554660186	0.5285749012221109	0.09092672613601624	-0.4675645622637546	0.14082889401383425	0.07300054133180973
FID 521	IID 5521	-0.5407377156177973	-0.027896393504089338	-1.4926232106767918	-0.5407155521475299	-0.9598516410521994	-0.47610746202234605	-0.9151685235383038	0.5109512755716741	-0.10031173338925536
FID 522	IID 5522	-0.31591647089573177	1.9944397765086683	-0.23420018791350314	1.055085338729241	-0.31816500762206346	-1.1498897907499412	0.1850409565713044	0.004513382518017289	0.11380559403541664
FID 523	IID 5523	-1.8204282881890717	1.0551654187254331	0.14697225639039221	0.625913044221867	1.2526129712264966	-0.8972600023680506	-0.27436854903823804	1.9427499293819792	0.09205762315775591
FID 524	IID 5524	-1.225297505437884	-0.6451898159194993	-0.6300568415306604	-0.22879929902258206	0.45750398048654817	0.9526412854635432	-0.21136175501769175	-0.43284373309906976	-1.1528348447916734
FID 525	IID 5525	0.06479499368079869	-0.0739821729604235	2.1352518265113303	-1.9094166505487484	-0.6822072355350971	-0.5144827235252711	-1.1351715774350601	-1.8379903156347661	0.24250349505348445
FID 526	IID 5526	-1.4074887080549048	-0.38748435809863113	0.3224775418043274	0.5433077697691617	0.6309734718518425	-1.2900545866100341	-0.5535042936164417	-0.5353639548455489	-1.314317857002637
FID 527	IID 5527	-0.7003040332600455	-0.32344171981108205	0.5818452247229345	-0.11654139158357213	1.1050676868413525	-1.478251511282561	3.2155786038953282	1.1627391773254259	0.7454408706899853
FID 528	IID 5528	0.7961518130954837	1.2028983122248236	-0.9496074099169336	-0.9391816615317526	1.0266317877607916	0.44946789106748225	0.31362319892815566	0.2570511028029203	-1.6624135800821476
FID 529	IID 5529	-0.6938095104090793	-0.42208041390779394	0.2999026515470913	-1.2927702448393992	-1.3223874816219399	1.889837433837068	-0.4774883342010218	1.8991654459725453	-0.1367559979962939
FID 530	IID 5530	0.10907655934411498	-1.21948471108799	-0.4279681096847263	-1.3045807000434577	1.3371434542055938	-0.13002314949966368	-0.41777608074661504	-0.9600534813706291	0.1580472918324163
FID 531	IID 5531	0.14199135049865427	-0.8768599920148898	-0.020415686260899322	-0.27312558668635245	-0.4355992739789545	-1.0438278972784145	-0.2428457592915425	1.605354055670646	1.0507796618626362
FID 532	IID 5532	-0.8901004957917037	-2.1125683871223004	0.24898779698421825	-0.6082631439734605	-1.1474422384355012	0.8271901776991133	-0.3404670254750767	0.7907222218853389	-1.032180142375312
FID 533	IID 5533	2.1138264402273417	-0.25573898650906	0.0021142796794720777	-0.7803565698951697	1.349640148029905	-1.6460018501812617	0.38840168063360037	1.696706685508171	-1.7368091915690693
FID 534	IID 5534	1.5343815752909349	-0.5384164522267094	1.2125290732261973	1.348412692790959	-0.4162537000783194	0.29182101233246593	0.6510134801384085	0.3505366788947907	-0.021271176208076142
FID 535	IID 5535	-0.06342411418166347	0.5878035410471955	-1.456280991266654	-0.32271179023812335	0.10936812696171241	1.4256714160771389	-1.026495123849604	-0.15170493175261415	-0.933346031256551
FID 536	IID 5536	0.15885336500670222	1.5271396244950737	-0.32911494338804653	-0.8931791420420245	0.7866622484845046	-0.1351897655491554	-0.21155369108682595	-0.318098643356413	-0.008300895737669303
FID 537	IID 5537	-0.36019141534695226	1.1390879715241036	-0.6552443807150757	-0.19040472629042512	-0.41490120780373774	0.211914624180578	-0.5159781736557982	-0.8504046952731741	1.8716597219685567
FID 538	IID 5538	0.3904648026590013	0.5056272822289073	-0.47634231773279523	0.12522790276114273	0.7480958518695483	-0.19770508427197672	-0.6091796387726561	0.4878564956928685	-0.5312558736310405
